,country,total_cases,new_cases,total_deaths,new_deaths,total_recovered,activecases,serious_critical,tot_cases/1m_pop,deaths/1m_pop,reported1st_case,ref,date,totaltests,tests/_1m_pop,region,tot_deaths/1m_pop,population,CountryCode,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Unnamed: 34
250,macao,10.0,0,0.0,0,10.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200307/https://www.worldometers.info/coronavirus/,2020-03-07,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,62.0,	
251,macao,10.0,0,0.0,0,10.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200308/https://www.worldometers.info/coronavirus/,2020-03-08,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,"Quarantine - Germany, France, Spain and Japan https://www.gov.mo/zh-hant/news/322218/",,,,,,,,,,,62.0,	
252,macao,10.0,0,0.0,0,10.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200309/https://www.worldometers.info/coronavirus/,2020-03-09,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,62.0,	
253,macao,10.0,0,0.0,0,10.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200310/https://www.worldometers.info/coronavirus/,2020-03-10,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,62.0,	
254,macao,10.0,0,0.0,0,10.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200311/https://www.worldometers.info/coronavirus/,2020-03-11,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,Quarantine - Noraway https://www.gov.mo/en/news/123462/,,,,,,,,,,,62.0,	
255,macao,10.0,0,0.0,0,10.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,2020-03-12,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,62.0,	
256,macao,10.0,0,0.0,0,10.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,2020-03-13,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,62.0,	
257,macao,10.0,0,0.0,0,10.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200314/https://www.worldometers.info/coronavirus/,2020-03-14,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,https://news.gov.mo/detail/zh-hant/N20CNpLrh0?37,,,,,,,,,,,62.0,	
258,macao,11.0,1,0.0,0,10.0,1.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200315/https://www.worldometers.info/coronavirus/,2020-03-15,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,62.0,	
259,macao,11.0,0,0.0,0,10.0,1.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200316/https://www.worldometers.info/coronavirus/,2020-03-16,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,62.0,	
260,macao,13.0,1,0.0,0,10.0,3.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,2020-03-17,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,62.0,	
261,macao,13.0,1,0.0,0,10.0,3.0,0.0,20.0,0.0,0,0,2020-03-18,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,"All travellers from overseas countries will be prohibited from entering Macao, starting after the stroke of midnight on Wednesday (18 March). [https://news.gov.mo/detail/en/N20CQbWKUo?4]",,,,,,,,,,,67.0,	
262,macao,17.0,4,0.0,0,10.0,7.0,0.0,26.0,0.0,0,https://web.archive.org/web/20200319/https://www.worldometers.info/coronavirus/,2020-03-19,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,Class resumption for non-tertiary education schools will be postponed until further notice [https://news.gov.mo/detail/en/N20CS1PR97?2],0.0,0.0,,2.0,1.0,https://news.gov.mo/detail/en/N20CSRa76C?1,,,,1.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,67.0,	
263,macao,17.0,0,0.0,0,10.0,7.0,0.0,26.0,0.0,0,https://web.archive.org/web/20200320/https://www.worldometers.info/coronavirus/,2020-03-20,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,67.0,	
264,macao,17.0,0,0.0,0,10.0,7.0,0.0,26.0,0.0,0,https://web.archive.org/web/20200321/https://www.worldometers.info/coronavirus/,2020-03-21,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,67.0,	
265,macao,19.0,2,0.0,0,10.0,9.0,0.0,29.0,0.0,0,https://web.archive.org/web/20200322/https://www.worldometers.info/coronavirus/,2020-03-22,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,67.0,	
266,macao,22.0,3,0.0,0,10.0,12.0,0.0,34.0,0.0,0,https://web.archive.org/web/20200323/https://www.worldometers.info/coronavirus/,2020-03-23,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,67.0,	
267,macao,25.0,3,0.0,0,10.0,15.0,0.0,39.0,0.0,0,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,2020-03-24,0.0,0.0,0,0.0,649335,MAC,2.0,1.0,,0.0,0.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,67.0,	
268,macao,29.0,4,0.0,0,10.0,19.0,0.0,45.0,0.0,0,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,2020-03-25,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,macao,31.0,2,0.0,0,10.0,21.0,0.0,48.0,0.0,0,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,2020-03-26,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,macao,33.0,2,0.0,0,10.0,23.0,0.0,51.0,0.0,0,https://web.archive.org/web/20200327/https://www.worldometers.info/coronavirus/,2020-03-27,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,macao,34.0,1,0.0,0,10.0,24.0,0.0,52.0,0.0,Jan 21,https://web.archive.org/web/20200328/https://www.worldometers.info/coronavirus/,2020-03-28,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,macao,34.0,0,0.0,0,10.0,24.0,0.0,52.0,0.0,Jan 21,https://web.archive.org/web/20200329/https://www.worldometers.info/coronavirus/,2020-03-29,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,macao,37.0,3,0.0,0,10.0,27.0,0.0,57.0,0.0,Jan 21,https://web.archive.org/web/20200330/https://www.worldometers.info/coronavirus/,2020-03-30,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,macao,38.0,1,0.0,0,10.0,28.0,0.0,59.0,0.0,Jan 21,https://web.archive.org/web/20200331/https://www.worldometers.info/coronavirus/,2020-03-31,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,macao,41.0,3,0.0,0,10.0,31.0,0.0,63.0,0.0,Jan 21,https://web.archive.org/web/20200401/https://www.worldometers.info/coronavirus/,2020-04-01,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,macao,41.0,0,0.0,0,10.0,31.0,0.0,63.0,0.0,0,https://web.archive.org/web/20200402070149/https://www.worldometers.info/coronavirus/,2020-04-02,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,macao,41.0,0,0.0,0,10.0,31.0,0.0,63.0,0.0,0,https://web.archive.org/web/20200403/https://www.worldometers.info/coronavirus/,2020-04-03,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,macao,42.0,1,0.0,0,10.0,32.0,0.0,65.0,0.0,0,https://web.archive.org/web/20200404/https://www.worldometers.info/coronavirus/,2020-04-04,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,macao,44.0,2,0.0,0,10.0,34.0,0.0,68.0,0.0,0,https://web.archive.org/web/20200405163527/https://www.worldometers.info/coronavirus/,2020-04-05,0.0,0.0,0,0.0,649335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,canada,7.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200210/https://www.worldometers.info/coronavirus/,2020-02-10,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,7.0,0.0,5.0,	
281,canada,7.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200211/https://www.worldometers.info/coronavirus/,2020-02-11,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,7.0,0.0,5.0,	
282,canada,7.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200212/https://www.worldometers.info/coronavirus/,2020-02-12,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,7.0,0.0,5.0,	
283,canada,7.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200213/https://www.worldometers.info/coronavirus/,2020-02-13,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,7.0,0.0,5.0,	
284,canada,8.0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200214/https://www.worldometers.info/coronavirus/,2020-02-14,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,7.0,0.0,5.0,	
285,canada,8.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200215/https://www.worldometers.info/coronavirus/,2020-02-15,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,8.0,0.0,5.0,	
286,canada,8.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200216/https://www.worldometers.info/coronavirus/,2020-02-16,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,8.0,0.0,5.0,	
287,canada,8.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,2020-02-17,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,8.0,0.0,5.0,	
288,canada,8.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,2020-02-18,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,8.0,0.0,5.0,	
289,canada,8.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,2020-02-19,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,8.0,0.0,5.0,	
290,canada,8.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,2020-02-20,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,8.0,0.0,5.0,	
291,canada,9.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,2020-02-21,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,9.0,0.0,5.0,	
292,canada,9.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,2020-02-22,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,9.0,0.0,5.0,	
293,canada,10.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200223/https://www.worldometers.info/coronavirus/,2020-02-23,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,9.0,0.0,5.0,	
294,canada,11.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200224/https://www.worldometers.info/coronavirus/,2020-02-24,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,9.0,0.0,5.0,	
295,canada,11.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200225/https://www.worldometers.info/coronavirus/,2020-02-25,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,11.0,0.0,5.0,	
296,canada,12.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200226/https://www.worldometers.info/coronavirus/,2020-02-26,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,11.0,0.0,5.0,	
297,canada,13.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200227/https://www.worldometers.info/coronavirus/,2020-02-27,0.0,0.0,N.America,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,12.0,0.0,5.0,	
298,canada,15.0,0,0.0,0,3.0,12.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200228/https://www.worldometers.info/coronavirus/,2020-02-28,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,14.0,0.0,5.0,	
299,canada,16.0,0,0.0,0,4.0,12.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200229/https://www.worldometers.info/coronavirus/,2020-02-29,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,16.0,0.0,5.0,	
300,canada,24.0,0,0.0,0,4.0,20.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200301/https://www.worldometers.info/coronavirus/,2020-03-01,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,20.0,0.0,5.0,	
301,canada,27.0,0,0.0,0,7.0,20.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200302/https://www.worldometers.info/coronavirus/,2020-03-02,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,24.0,0.0,5.0,	
302,canada,30.0,0,0.0,0,7.0,23.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200303/https://www.worldometers.info/coronavirus/,2020-03-03,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,27.0,0.0,5.0,	
303,canada,33.0,0,0.0,0,7.0,26.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200304/https://www.worldometers.info/coronavirus/,2020-03-04,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,30.0,0.0,5.0,	
304,canada,37.0,0,0.0,0,8.0,29.0,1.0,0.0,0.0,0,https://web.archive.org/web/20200305/https://www.worldometers.info/coronavirus/,2020-03-05,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,0.0,,33.0,0.0,5.0,	
305,canada,52.0,15,0.0,0,8.0,44.0,1.0,0.0,0.0,0,https://web.archive.org/web/20200306/https://www.worldometers.info/coronavirus/,2020-03-06,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,20109600.0,https://www.canada.ca/en/institutes-health-research/news/2020/03/government-of-canada-invests-27m-in-coronavirus-research.html,45.0,0.0,5.0,	
306,canada,60.0,6,0.0,0,8.0,52.0,1.0,1.6,0.0,0,https://web.archive.org/web/20200307/https://www.worldometers.info/coronavirus/,2020-03-07,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,20109600.0,,51.0,0.0,5.0,	
307,canada,64.0,4,0.0,0,8.0,56.0,1.0,1.7,0.0,0,https://web.archive.org/web/20200308/https://www.worldometers.info/coronavirus/,2020-03-08,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,20109600.0,,57.0,0.0,5.0,	
308,canada,77.0,11,1.0,1.0,8.0,68.0,1.0,2.0,0.0,0,https://web.archive.org/web/20200309/https://www.worldometers.info/coronavirus/,2020-03-09,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,20109600.0,,62.0,0.0,5.0,	
309,canada,94.0,0,1.0,0,8.0,85.0,1.0,2.5,0.0,0,https://web.archive.org/web/20200310/https://www.worldometers.info/coronavirus/,2020-03-10,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,20109600.0,,77.0,1.0,5.0,	
310,canada,109.0,14,1.0,0,9.0,99.0,1.0,2.9,0.0,0,https://web.archive.org/web/20200311/https://www.worldometers.info/coronavirus/,2020-03-11,0.0,0.0,0,0.0,37742154,CAN,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,20109600.0,,93.0,1.0,5.0,	
311,canada,142.0,32,1.0,0,11.0,130.0,1.0,3.8,0.0,0,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,2020-03-12,0.0,0.0,0,0.0,37742154,CAN,2.0,0.0,https://globalnews.ca/news/6668240/coronavirus-ontario-schools-closed/,0.0,,,1.0,0.0,Alberta and BC both direct events over 250 people to be cancelled https://www.cbc.ca/news/canada/edmonton/alberta-covid-coronavirus-1.5496924,0.0,,,1.0,1.0,50m CAD announced for Public Health Agency of Canada's public information campaign: https://pm.gc.ca/en/news/news-releases/2020/03/11/prime-minister-outlines-canadas-covid-19-response,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,200050950.0,Trudeau announces 275m CAD in research funding on top of previously announced 27m for vaccine development: https://pm.gc.ca/en/news/news-releases/2020/03/11/prime-minister-outlines-canadas-covid-19-response,103.0,1.0,33.0,	
312,canada,198.0,56,1.0,0,11.0,186.0,1.0,5.2,0.0,0,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,2020-03-13,0.0,0.0,0,0.0,37742154,CAN,2.0,0.0,"Healthcare and education decisions are made at the provincial, not federal level, and there are considerable variation in different provincial strategies. I believe the first province to close schools was Ontario on the 12th, followed by Quebec on the 13th. Some provinces are recommending closures, some are doing mandatory closures by executive order. ",0.0,,,1.0,0.0,,0.0,,,1.0,1.0,,0.0,,,1.0," 'Canada advises Canadians to avoid all non-essential travel outside of Canada until further notice', no additional policy implemented yet https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html",0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,200050950.0,,138.0,1.0,33.0,	
313,canada,247.0,49,1.0,0,11.0,235.0,1.0,6.5,0.0,0,https://web.archive.org/web/20200314/https://www.worldometers.info/coronavirus/,2020-03-14,0.0,0.0,0,0.0,37742154,CAN,2.0,0.0,,0.0,,,1.0,0.0,,0.0,,,1.0,1.0,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,200050950.0,,176.0,1.0,33.0,	
314,canada,341.0,89,1.0,0,11.0,329.0,1.0,9.0,0.0,0,https://web.archive.org/web/20200315/https://www.worldometers.info/coronavirus/,2020-03-15,0.0,0.0,0,0.0,37742154,CAN,2.0,0.0,,0.0,,,1.0,0.0,,0.0,,,1.0,1.0,,0.0,,,1.0,,0.0,,1.25,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,200050950.0,,244.0,1.0,33.0,	
315,canada,441.0,100,4.0,3.0,11.0,426.0,1.0,11.7,0.0,0,https://web.archive.org/web/20200316/https://www.worldometers.info/coronavirus/,2020-03-16,0.0,0.0,0,0.0,37742154,CAN,2.0,0.0,,0.0,,,1.0,0.0,BC directs events over 50 people to be cancelled: https://news.gov.bc.ca/releases/2020HLTH0086-000499,0.0,,,1.0,1.0,,0.0,,,1.0,"New advice by the government, but no additional policy enacted yet: 'Canada advises travellers entering Canada to self-isolate for 14 days' https://web.archive.org/save/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html",0.0,,0.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,200050950.0,,304.0,1.0,33.0,	
316,canada,598.0,157,8.0,+4,12.0,578.0,1.0,15.8,0.0,0,https://web.archive.org/web/20200317/https://www.worldometers.info/coronavirus/,2020-03-17,0.0,0.0,0,0.0,37742154,CAN,2.0,0.0,,0.0,,,1.0,0.0,,0.0,,,1.0,1.0,,0.0,,,1.0,,0.0,,0.75,https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/,,,200050950.0,,424.0,4.0,33.0,	
